short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
propose_meeting,"[""person:lily_anchorline"", ""world:calendar"", ""Agent/person:anthony_reef"", ""person:chloe_ballast"", ""person:isaac_mast""]",2413950708.0,650912,,,,,person:anthony_reef,"[""person:lily_anchorline"", ""person:isaac_mast"", ""person:chloe_ballast""]",person:anthony_reef,"[""person:lily_anchorline"", ""person:isaac_mast"", ""person:chloe_ballast""]",2046-06-26T15:53:57,agent:person:anthony_reef,world:calendar,propose_meeting,2046-06-29T22:48:01,person:anthony_reef,"[""person:lily_anchorline"", ""person:isaac_mast"", ""person:chloe_ballast""]",2046-06-26T15:53:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:lily_anchorline; world:calendar; Agent/person:anthony_reef; person:chloe_ballast; person:isaac_mast,Agent/person; person; world,2046-06-30 05:51:48,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:lily_anchorline person:isaac_mast person:chloe_ballast 2046-06-26T15:53:57 person:lily_anchorline person:isaac_mast person:chloe_ballast agent:person:anthony_reef propose_meeting 2046-06-29T22:48:01 person:anthony_reef person:lily_anchorline person:isaac_mast person:chloe_ballast 2046-06-26T15:53:57,347,57,True,False,False,False,False,False
propose_meeting,"[""person:samuel_gull"", ""world:calendar"", ""Agent/person:anthony_reef"", ""person:michael_capstan"", ""person:emily_ferry""]",2413950775.0,650915,,,,,person:anthony_reef,"[""person:samuel_gull"", ""person:michael_capstan"", ""person:emily_ferry""]",person:anthony_reef,"[""person:samuel_gull"", ""person:michael_capstan"", ""person:emily_ferry""]",2046-06-26T17:17:57,agent:person:anthony_reef,world:calendar,propose_meeting,2046-06-29T22:50:03,person:anthony_reef,"[""person:samuel_gull"", ""person:michael_capstan"", ""person:emily_ferry""]",2046-06-26T17:17:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:samuel_gull; world:calendar; Agent/person:anthony_reef; person:michael_capstan; person:emily_ferry,Agent/person; person; world,2046-06-30 05:52:55,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:samuel_gull person:michael_capstan person:emily_ferry 2046-06-26T17:17:57 person:samuel_gull person:michael_capstan person:emily_ferry agent:person:anthony_reef propose_meeting 2046-06-29T22:50:03 person:anthony_reef person:samuel_gull person:michael_capstan person:emily_ferry 2046-06-26T17:17:57,344,57,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:anthony_reef""]",2413950785.0,650919,,,,,person:anthony_reef,,,,,,,,,,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,,,"[""department:information_technologies"", ""company:tenant_thread"", ""person:victoria_rigging""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:53:05,2046-06-30,5,Saturday,person:anthony_reef Work-Order Triage for Maintenance Requests department:information_technologies company:tenant_thread person:victoria_rigging,144,18,True,False,False,False,False,False
give_advice,"[""Agent/person:john_windward""]",2413950788.0,650920,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?","Advice for person:john_windward on What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 05:53:08,2046-06-30,5,Saturday,"person:john_windward What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week? Advice for person:john_windward on What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?",431,65,True,False,False,False,False,False
give_advice,"[""Agent/person:john_windward""]",2413950854.0,650934,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?","Advice for person:john_windward on Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 05:54:14,2046-06-30,5,Saturday,"person:john_windward Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow? Advice for person:john_windward on Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?",371,61,True,False,False,False,False,False
ask_agent,"[""person:john_windward""]",2413951047.0,650935,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?","Advice for person:john_windward on Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?",,,,,,,,,1,person:john_windward,person,2046-06-30 05:57:27,2046-06-30,5,Saturday,"Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow? person:john_windward Advice for person:john_windward on Which permissions and access do I need to post or coordinate updates across FleX and SaidIt, and are there any approval/workflow constraints I should follow?",371,61,True,False,False,False,False,False
suggest_contacts,"[""person:john_windward""]",2413951055.0,650938,,,,,,,,,,,,,,,,,suggest_contacts,2046-06-29T10:02:10,,Customer Support: maintenance requests follow-up,,,,,,,,,,,"[""person:harper_oar"", ""person:amelia_skiff"", ""person:emma_harbor""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 05:57:35,2046-06-30,5,Saturday,suggest_contacts Customer Support: maintenance requests follow-up person:harper_oar person:amelia_skiff person:emma_harbor 2046-06-29T10:02:10,142,22,True,False,False,False,False,False
flex_post,"[""person:john_windward""]",2413951172.0,650950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resident messaging: Keep tenants updated on building announcements,,person:john_windward,2046-06-29T23:01:14,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 05:59:32,2046-06-30,5,Saturday,person:john_windward Resident messaging: Keep tenants updated on building announcements 2046-06-29T23:01:14,107,16,True,False,False,False,False,False
suggest_contacts,"[""person:john_windward""]",2413951273.0,650964,,,,,,,,,,,,,,,,,suggest_contacts,2046-06-29T10:02:10,,Customer Support: package notifications follow-up,,,,,,,,,,,"[""person:scarlett_wharf"", ""person:zoey_drydock"", ""person:noah_mariner""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 06:01:13,2046-06-30,6,Saturday,suggest_contacts Customer Support: package notifications follow-up person:scarlett_wharf person:zoey_drydock person:noah_mariner 2046-06-29T10:02:10,148,22,True,False,False,False,False,False
assign_agent_task,"[""person:john_windward""]",2413951331.0,650982,,,,,person:john_windward,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests (SLA Tracking),,,,,,,,,,,"[""person:levi_signal"", ""person:audrey_portside"", ""person:isaac_mast""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 06:02:11,2046-06-30,6,Saturday,suggest_contacts Work-Order Triage for Maintenance Requests (SLA Tracking) person:levi_signal person:audrey_portside person:isaac_mast person:john_windward,155,22,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:john_windward""]",2413951540.0,651010,,,,,person:john_windward,,,,,,,,,,,,Work-Order Triage for Maintenance Requests (SLA Tracking),,,,,,,,,,,,,"[""person:amelia_skiff"", ""person:john_windward"", ""person:william_rudder""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 06:05:40,2046-06-30,6,Saturday,person:john_windward Work-Order Triage for Maintenance Requests (SLA Tracking) person:amelia_skiff person:john_windward person:william_rudder,141,20,True,False,False,False,False,False
access_email,"[""Agent/person:john_windward""]",2413951796.0,651025,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:john_windward,person:dylan_hawser,Re: Meeting follow-up,"Context: This update concerns current work priorities.

Please review and send.",True,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 06:09:56,2046-06-30,6,Saturday,"person:john_windward person:john_windward person:dylan_hawser Re: Meeting follow-up Context: This update concerns current work priorities.

Please review and send.",163,24,True,False,False,False,False,False
assign_agent_task,"[""person:john_windward""]",2413951926.0,651035,,,,,person:john_windward,,,,,,,,,,,,suggest_contacts,,,Customer Support: building announcements follow-up,,,,,,,,,,,"[""person:daniel_gangway"", ""person:noah_mariner"", ""person:olivia_keel""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 06:12:06,2046-06-30,6,Saturday,suggest_contacts Customer Support: building announcements follow-up person:daniel_gangway person:noah_mariner person:olivia_keel person:john_windward,149,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:john_windward""]",2413951981.0,651047,,,,,person:john_windward,,,,,,,,,,,,Customer Support: building announcements follow-up,,,,,,,,,,,,,"[""person:amelia_skiff"", ""person:abigail_spinnaker"", ""team:analytics_suite""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 06:13:01,2046-06-30,6,Saturday,person:john_windward Customer Support: building announcements follow-up person:amelia_skiff person:abigail_spinnaker team:analytics_suite,137,18,True,False,False,False,False,False
saidit_post,"[""person:john_windward""]",2413952366.0,651088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLA Tracking & Vendor Dispatch Status for Property Staff,general,person:john_windward,2046-06-29T23:21:34,,,,,,,,,,,,,1,person:john_windward,person,2046-06-30 06:19:26,2046-06-30,6,Saturday,person:john_windward SLA Tracking & Vendor Dispatch Status for Property Staff 2046-06-29T23:21:34,97,16,True,False,False,False,False,False
give_advice,"[""Agent/person:dylan_hawser""]",2413952828.0,651140,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?","Advice for person:dylan_hawser on What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:dylan_hawser,Agent/person,2046-06-30 06:27:08,2046-06-30,6,Saturday,"person:dylan_hawser What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)? Advice for person:dylan_hawser on What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?",427,59,True,False,False,False,False,False
give_advice,"[""Agent/person:john_windward""]",2413952877.0,651146,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,Resident Messaging: Streamlining Work-Order Triage and Vendor Dispatch,Advice for person:john_windward on Resident Messaging: Streamlining Work-Order Triage and Vendor Dispatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:john_windward,Agent/person,2046-06-30 06:27:57,2046-06-30,6,Saturday,person:john_windward Resident Messaging: Streamlining Work-Order Triage and Vendor Dispatch Advice for person:john_windward on Resident Messaging: Streamlining Work-Order Triage and Vendor Dispatch,197,27,True,False,False,False,False,False
ask_agent,"[""person:dylan_hawser""]",2413952966.0,651148,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?","Advice for person:dylan_hawser on What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?",,,,,,,,,1,person:dylan_hawser,person,2046-06-30 06:29:26,2046-06-30,6,Saturday,"What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)? person:dylan_hawser Advice for person:dylan_hawser on What are the key tenant-thread topics and relevant places I should prioritize this week (e.g., maintenance requests, package notifications, building announcements, amenity reservations)?",427,59,True,False,False,False,False,False
give_advice,"[""Agent/person:dylan_hawser""]",2413953063.0,651158,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?","Advice for person:dylan_hawser on Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:dylan_hawser,Agent/person,2046-06-30 06:31:03,2046-06-30,6,Saturday,"person:dylan_hawser Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path? Advice for person:dylan_hawser on Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?",499,73,True,False,False,False,False,False
give_advice,"[""Agent/person:dylan_hawser""]",2413953161.0,651159,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?","Advice for person:dylan_hawser on What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:dylan_hawser,Agent/person,2046-06-30 06:32:41,2046-06-30,6,Saturday,"person:dylan_hawser What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)? Advice for person:dylan_hawser on What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?",435,69,True,False,False,False,False,False
ask_agent,"[""person:dylan_hawser""]",2413953176.0,651162,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?","Advice for person:dylan_hawser on Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?",,,,,,,,,1,person:dylan_hawser,person,2046-06-30 06:32:56,2046-06-30,6,Saturday,"Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path? person:dylan_hawser Advice for person:dylan_hawser on Which people/roles should I coordinate with for each tenant-thread item (resident, property manager/staff, leasing agent, maintenance vendor, after-hours triage, compliance officer), and what’s the fastest escalation path?",499,73,True,False,False,False,False,False
ask_agent,"[""person:dylan_hawser""]",2413953304.0,651170,,,,,person:dylan_hawser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?","Advice for person:dylan_hawser on What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?",,,,,,,,,1,person:dylan_hawser,person,2046-06-30 06:35:04,2046-06-30,6,Saturday,"What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)? person:dylan_hawser Advice for person:dylan_hawser on What are the required permissions/workflows for posting or sharing updates (e.g., FleX and SaidIt posting rules, any tenant-data/privacy/consent requirements, and where to log audit trails)?",435,69,True,False,False,False,False,False
